task,representation,summary_weight,model,C,class_weight,alpha,base_candidate_id,source_weight,recency,domain,ensemble_weight,stage_a_eligible,stage_b_eligible,stage_c_eligible,stage_d_eligible,stage_e_eligible,selectable,nonexecution_reason,candidate_id
s2,R1,1.0,LogisticRegression,0.25,balanced,,s2-A-0042,,selected,selected,0.25,False,False,False,False,True,True,requires compatible top pair,s2-A-0042-ensemble-0.25
s2,R1,1.0,LogisticRegression,0.25,balanced,,s2-A-0042,,selected,selected,0.5,False,False,False,False,True,True,requires compatible top pair,s2-A-0042-ensemble-0.50
s2,R1,1.0,LogisticRegression,0.25,balanced,,s2-A-0042,,selected,selected,0.75,False,False,False,False,True,True,requires compatible top pair,s2-A-0042-ensemble-0.75
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,all_history,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.00-all_history-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.00-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,five_year,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.00-five_year-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.00-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_2-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_4-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_6-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.0,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.00-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,all_history,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.10-all_history-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.10-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,five_year,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.10-five_year-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.10-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_2-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_4-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_6-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.1,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.10-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,all_history,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.25-all_history-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.25-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,five_year,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.25-five_year-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.25-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_2-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_4-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_6-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.25,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.25-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,all_history,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.50-all_history-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.50-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,five_year,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.50-five_year-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.50-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_2-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_4-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_6-plain
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,0.5,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0043-sw0.50-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,,selected,selected,0.25,False,False,False,False,True,True,requires compatible top pair,s2-A-0043-ensemble-0.25
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,,selected,selected,0.5,False,False,False,False,True,True,requires compatible top pair,s2-A-0043-ensemble-0.50
s2,R1,2.0,LogisticRegression,0.25,balanced,,s2-A-0043,,selected,selected,0.75,False,False,False,False,True,True,requires compatible top pair,s2-A-0043-ensemble-0.75
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,all_history,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.00-all_history-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.00-all_history-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,five_year,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.00-five_year-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.00-five_year-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_2-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_2-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_4-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_4-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_6-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.0,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.00-half_life_6-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,all_history,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.10-all_history-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.10-all_history-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,five_year,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.10-five_year-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.10-five_year-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_2-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_2-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_4-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_4-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_6-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.1,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.10-half_life_6-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,all_history,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.25-all_history-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.25-all_history-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,five_year,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.25-five_year-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.25-five_year-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_2-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_2-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_4-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_4-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_6-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.25,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.25-half_life_6-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,all_history,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.50-all_history-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.50-all_history-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,five_year,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.50-five_year-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.50-five_year-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_2-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_2-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_4-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_4-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_6-plain
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,0.5,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0044-sw0.50-half_life_6-domain_augmented
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,,selected,selected,0.25,False,False,False,False,True,True,requires compatible top pair,s2-A-0044-ensemble-0.25
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,,selected,selected,0.5,False,False,False,False,True,True,requires compatible top pair,s2-A-0044-ensemble-0.50
s2,R1,3.0,LogisticRegression,0.25,balanced,,s2-A-0044,,selected,selected,0.75,False,False,False,False,True,True,requires compatible top pair,s2-A-0044-ensemble-0.75
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,all_history,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.00-all_history-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.00-all_history-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,five_year,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.00-five_year-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.00-five_year-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_2-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_2-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_4-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_4-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_6-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.0,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.00-half_life_6-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,all_history,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.10-all_history-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.10-all_history-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,five_year,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.10-five_year-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.10-five_year-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_2-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_2-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_4-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_4-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_6-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.1,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.10-half_life_6-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,all_history,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.25-all_history-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.25-all_history-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,five_year,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.25-five_year-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.25-five_year-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_2-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_2-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_4-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_4-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_6-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.25,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.25-half_life_6-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,all_history,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.50-all_history-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.50-all_history-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,five_year,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.50-five_year-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.50-five_year-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_2-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_2-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_4-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_4-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_6-plain
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,0.5,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0045-sw0.50-half_life_6-domain_augmented
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,,selected,selected,0.25,False,False,False,False,True,True,requires compatible top pair,s2-A-0045-ensemble-0.25
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,,selected,selected,0.5,False,False,False,False,True,True,requires compatible top pair,s2-A-0045-ensemble-0.50
s2,R1,1.0,LogisticRegression,1.0,,,s2-A-0045,,selected,selected,0.75,False,False,False,False,True,True,requires compatible top pair,s2-A-0045-ensemble-0.75
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,all_history,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.00-all_history-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.00-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,five_year,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.00-five_year-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.00-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_2-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_4-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_6-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.0,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.00-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,all_history,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.10-all_history-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.10-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,five_year,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.10-five_year-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.10-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_2-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_4-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_6-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.1,half_life_6,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.10-half_life_6-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,all_history,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.25-all_history-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,all_history,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.25-all_history-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,five_year,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.25-five_year-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,five_year,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.25-five_year-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,half_life_2,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.25-half_life_2-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,half_life_2,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.25-half_life_2-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,half_life_4,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.25-half_life_4-plain
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,half_life_4,domain_augmented,,True,True,True,True,True,True,,s2-A-0046-sw0.25-half_life_4-domain_augmented
s2,R1,2.0,LogisticRegression,1.0,,,s2-A-0046,0.25,half_life_6,plain,,True,True,True,True,True,True,,s2-A-0046-sw0.25-half_life_6-plain
